"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.12254087004710472","34.192368610511174","41.76594685781182","166.80000000000362","0.39610797237915885","764","272.940000000005","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.12063591022443998","35.852233039715706","42.78874294060698","208.29000000000494","0.43628374136848713","738","312.78000000000094","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.11831532280410073","34.256617525602906","41.20357367991264","168.03000000000387","0.3948524795982423","774","270.5100000000054","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.013958160155166228","31.335428408767427","45.74991067236293","9.989999999999991","0.2222222222222222","736","22.07999999999998","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.1314422277639242","34.31814981479774","42.41155479567575","162.60000000000363","0.3741368487131199","793","276.45000000000465","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13521751177611527","35.31446790334392","40.013813824550745","202.1400000000049","0.41368487131198994","771","319.26000000000107","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.12745912995289527","34.72761530269515","41.88867746557506","185.43000000000433","0.40929064657878217","763","295.83000000000266","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.12413410917151553","36.44464300386171","42.87461562085317","227.52000000000567","0.4463276836158192","742","335.03999999999877","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.02788168467719561","31.290572946501754","45.19138776122665","20.549999999999983","0.2335216572504708","754","44.700000000000074","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.12330285397617062","34.711190593652375","40.53540242189425","186.18000000000455","0.4124293785310734","749","292.9800000000032","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13864643945691252","34.764441064638774","42.51010004042938","179.8800000000043","0.389202762084118","784","299.97000000000236","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.140205042948185","35.85914337788575","40.75789766717006","220.7400000000056","0.4268675455116133","764","342.1799999999994","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13126904959822724","35.213132488314656","41.96847927987426","204.30000000000504","0.42875078468298805","739","318.00000000000057","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.040939318370738935","31.319380670348906","44.00933231435645","31.77000000000001","0.24984306340238543","751","67.23000000000035","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.143980326960377","35.21122851635428","42.904538796281905","198.30000000000499","0.40552416823603266","768","323.0099999999998","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.12721668052092022","35.16094638193274","40.37353359294285","205.17000000000527","0.4268675455116133","746","315.3600000000007","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.13466334164588437","35.742541717541705","42.1720005265897","223.59000000000577","0.44005021971123665","741","340.22999999999837","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.053061789969521336","31.433627154321805","43.11829605981198","43.830000000000176","0.2674199623352166","752","89.79000000000093","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14900249376558636","35.728693153272594","42.80533126439561","217.1100000000057","0.4218455743879473","772","346.1699999999977","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.13040315876974234","35.62710012153898","40.50119166706422","224.250000000006","0.44318895166352795","728","337.19999999999845","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06466472707120967","31.604020950583916","43.394130830896906","56.700000000000344","0.2793471437539234","764","112.71000000000153","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.013992795788306098","31.358632782256194","44.959168388554275","10.05","0.2222222222222222","739","22.169999999999973","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.013611803823772806","31.38308559712965","44.65697367976317","10.259999999999996","0.224105461393597","735","22.049999999999994","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07557495151011363","31.829619372705615","42.49500137992026","70.20000000000063","0.2937853107344633","765","135.6600000000022","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.027362150180104954","31.39326410896092","43.78206724961156","20.909999999999993","0.23854362837413684","748","44.61000000000009","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.027154336381268632","31.391612714683916","43.80650391719962","20.96999999999998","0.23666038920276208","748","44.49000000000006","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08596564145192644","32.139503731581264","41.85794343161134","84.450000000001","0.30822347771500314","775","158.9100000000031","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.039519257412024465","31.500882950721305","42.70913078410397","32.520000000000024","0.2542372881355932","738","66.75000000000037","1000"
"444","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.039588528678304195","31.501527014270664","43.53954334804318","32.52000000000002","0.2523540489642185","744","66.81000000000031","1000"
"445","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09576752563036857","32.44558586465214","41.95761674471331","98.91000000000139","0.32642812303829255","765","181.86000000000396","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.05143391521197068","31.671706690384397","41.73938205507409","44.850000000000186","0.2693032015065913","755","89.40000000000089","1000"
"444","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014789415350510574","31.335426692606127","44.72935064145676","9.749999999999993","0.21782799748901444","752","22.55999999999999","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.051676364643946204","31.627936591577715","43.77749037896884","44.7300000000002","0.2667922159447583","756","89.49000000000092","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.10536159600997544","32.79422823839069","42.504421569590974","113.61000000000182","0.3427495291902072","767","204.87000000000484","1000"
"445","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014373787752838993","31.36618067174284","44.67650808284245","9.899999999999999","0.22033898305084745","745","22.34999999999996","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06168606262122453","31.953490142346027","40.91487935720296","58.08000000000036","0.28688010043942247","737","111.51000000000145","1000"
"448","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"444","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.028990024937655613","31.34264588732927","43.700838831198816","20.369999999999973","0.2335216572504708","764","45.48000000000011","1000"
"447","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"446","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","-2.625077069400942E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06265586034912689","31.84993970209571","42.93451084815525","57.8400000000004","0.2806026365348399","754","112.11000000000149","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.11339706289830981","33.16893755573528","43.122782997423464","129.57000000000227","0.36095417451349654","764","227.7900000000057","1000"
"445","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.027916320310335085","31.319844104499367","44.80901318166001","20.64000000000001","0.23603264281230382","749","44.82000000000003","1000"
"442","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07183430313106193","32.249552984769146","41.07416336326364","71.7900000000007","0.30069052102950405","750","134.01000000000207","1000"
"444","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.04180520919922328","31.42836087192613","43.49531127060433","31.58999999999998","0.24984306340238543","744","67.80000000000035","1000"
"447","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014477694652256888","31.367076362808646","45.030676092269594","9.900000000000002","0.21908349026993096","748","22.43999999999998","1000"
"448","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014443059019117545","31.342255909499556","44.53982393917411","9.899999999999995","0.21908349026993096","747","22.409999999999986","1000"
"446","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014616237184813599","31.35149404883819","44.63453421969834","9.749999999999991","0.21720025109855617","747","22.40999999999999","1000"
"443","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07252701579384942","32.10293009537341","42.68515125985204","71.79000000000069","0.2994350282485876","750","134.61000000000215","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.12073981712385692","33.5884891938109","42.93792522832381","146.5500000000029","0.3766478342749529","778","251.1300000000066","1000"
"445","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.040662233305623546","31.351261399187877","44.06115140473544","31.890000000000043","0.2504708097928437","743","67.11000000000028","1000"
